ProteinID,PSME1_KD_1_original_intensity,PSME1_KD_2_original_intensity,PSME1_KD_3_original_intensity,Scram_1_original_intensity,Scram_2_original_intensity,Scram_3_original_intensity
DDRGK1,28.815928184438594,28.397497459451532,28.578529079079804,28.16717048878421,28.212657763836287,28.69681820865262
DDT,29.17324138,29.0690843,29.214792650465714,29.177953192209273,29.085992612334422,28.811603509695605
DDX1,28.92076618690219,29.010855294568863,28.975961083614152,29.068843746929677,29.09438291079186,28.867142832798855
DDX10,26.19140242082518,25.900947510225997,25.95598519980928,25.40441724142935,25.58367245506236,25.823301580180846
DDX17,29.861438274158605,29.852563594733734,29.753515997516235,29.79209291302521,29.786302867072976,29.70279562663572
DDX18,30.284268601418965,30.13543710718897,30.34837691363782,29.77146838351653,29.94625617948465,30.12830185904739
DDX19A,25.054900154514737,25.228509996437488,25.406510700656607,24.97370055802015,25.04241041,25.009187523915877
DDX20,27.410385659524252,27.26416151526396,27.57472397572496,27.25352371262889,27.35459210102238,26.880975541711578
DDX21,28.656979043589114,28.472644514600358,28.757373751387426,28.659630619876815,28.87393278547402,28.881342981308638
DDX23,27.065335261573736,27.19772995693918,27.422470884116855,27.390442233627144,27.416899037313527,27.29117106527745
DDX24,28.10125639672662,27.981525874649034,27.826233712899388,28.161869468874198,28.28756660452083,28.21072961980587
DDX27,27.451035972972356,27.33217818091364,27.35375813403284,26.900591375907005,26.99196154167653,27.273621376484517
DDX28,26.005199277787828,26.13788394899713,25.93073623989777,26.49200490330599,26.58283424180617,26.413331299032812
DDX31,26.252724440314946,26.286098758097875,26.200683222681764,25.914573074901092,26.35800872705952,26.143576436931134
DDX39A,26.710714084778335,26.846598418773876,26.863960065123738,26.416656698850534,26.67199170896571,26.461612184941494
DDX39B,30.770995015811152,30.744898677809125,30.81114286,30.59167115,30.668368875071117,30.760969491781154
DDX3X,29.040630934620758,29.08530563631253,29.074254272496034,28.808977975315955,28.756189301653073,28.579996804616183
DDX41,26.570163685469538,26.72568858715642,26.50718326,26.774155408746324,26.643998649999627,26.726570795626802
DDX42,27.00922392146237,26.97794638810549,27.24477234667842,26.96620029167942,26.95457564543412,26.976245843057228
DDX46,27.644063610259607,27.44136123027633,27.67528016004079,27.588352027334253,27.694643834777374,27.569511040065954
DDX47,27.71618229741785,27.472143424903464,27.541467657559426,27.265705279858736,27.298391231075815,27.52179366266504
DDX49,25.778283097822744,25.154680451636473,25.362763729242367,25.09662915,25.228148031600536,25.323730570690334
DDX5,30.359674583787722,30.32250292198912,30.61646120752254,30.491309610986924,30.58439827215076,30.488674019698713
DDX50,26.44169195633176,26.317284654906775,26.272921095393244,26.465697395970263,26.404667420903333,26.572804785791277
DDX51,25.53313531651638,25.562503377047307,26.006895607577192,26.725332930161652,26.70623609004042,25.97525053771186
DDX52,27.315345973816644,26.993071381042608,27.127172629112106,26.821501874743973,27.02116667389278,26.957602671892435
DDX54,29.670593776309413,29.412983862799578,29.554553248935303,29.637024512033992,29.533267983216874,29.748520353109317
DDX55,26.28923401092422,26.33040994286625,26.362578786661253,26.02999210238935,26.09373377002656,26.08067603907696
DDX56,29.28959676286777,29.07419848810902,29.14758863950221,29.008776987986533,28.96709018635319,29.01751248380967
DDX58,24.982608715994413,25.299231404229182,25.203858752091936,24.914733525887286,25.021273354488894,24.74403274974925
DDX6,28.429966855266766,28.751616229278483,28.820736561723486,28.671243212144326,28.237388696590582,28.105063057874556
DDX60,25.70500507153523,25.974009558121267,25.76639986765011,24.966509897128017,25.13574582,25.160946436846494
DDX60L,24.507182166406594,23.554595361705402,23.315889538655473,25.19800905530844,24.90296286963803,24.962248691977983
DECR1,28.031082983279394,28.431481613498207,27.970510400348818,28.361390069420562,28.124190268395722,28.232516671022083
DECR2,26.28390859857127,26.111317047245922,26.083668970665094,25.96305624746626,26.237214197952515,26.24371898887459
DEF8,22.55621746805564,24.55649425575915,23.911579936463397,23.00131560291675,22.386609260422016,24.09826700279161
DEGS1,25.908075207123368,25.753209837936136,25.64000682985157,25.96768137339016,25.854018131375042,26.14059488121524
DEK,28.285617812585254,28.27600239989129,28.54673094463972,28.54610387372674,28.658406073820654,28.555764605266013
DENND4A,25.92783745070204,24.569417511956882,23.034940629045575,26.37992122605414,26.530579900562266,26.18156583110608
DENND4C,26.62403477328054,26.676747762744476,26.59683384949218,26.62663709075159,26.499856670263437,26.368484634469716
DENND5B,24.60422212169969,24.728609049617855,24.820601924302768,21.833944789322146,23.825832049066744,24.15472245381527
DERA,26.11178686158595,26.943991298735387,26.12344652535675,26.478283148509256,26.052237604587855,25.975398818203374
DERL1,26.10809422198598,25.596939060464106,26.030264352966235,26.19927039106756,25.96181950427865,26.18365749158517
DERL2,26.40532444,26.206339867632746,26.993385610352377,27.52106676,26.79126906603767,26.40904058999897
DFNA5,24.976424428559948,25.262575362348628,25.425435812644693,26.09561853223756,25.82793319,24.87977647
DGAT1,25.747993982778024,26.34289414061316,26.105876084728916,25.46232988692263,25.906686612241984,25.735653373838122
DGCR14,24.35222889649813,23.415868896724668,23.642280144439297,23.018853964912697,23.024859279861744,23.659916762056206
DGCR8,23.818630740122103,23.78833902080148,23.353352065153423,23.339547709680197,23.867514955373174,23.702818015397707
DGKE,23.551194672085515,23.88499306007857,24.43343435900818,23.562429567363715,23.39094025058617,22.99457287641975
DHCR24,30.50777085562497,30.449725613810983,30.25545145157317,30.37981330296946,30.456806508231594,30.63320967788898
DHCR7,28.40256859943592,28.462240186293972,28.143068493500362,27.68538524,28.26233479133269,28.222869177439502
DHDDS,23.53136733513529,23.204619574111575,22.522456001116502,22.478396710334405,24.242669556205744,22.267411951239783
DHFR,24.202007580168612,24.072592177506593,24.24646810136267,24.28178900319381,24.37284951475597,23.86855204629691
DHODH,26.013612441022822,26.154488274225354,26.039001974170112,26.249113046666817,26.189936649295042,26.38254572548101
DHPS,23.813288592780275,23.157987172766816,23.961457628310626,23.050469020346817,23.826878819297143,22.787735570092583
DHRS1,23.491791318962775,23.27277464556867,23.717410505321936,23.702148142740853,23.71884143522733,23.55304211027808
DHRS13,24.128816336194358,24.318503082189185,24.020109722985424,24.84759750101134,24.85411395967404,24.457462894892387
DHRS3,24.850805164998995,25.16494388075144,24.82285239008112,26.094364384116133,25.406236776131344,23.91804970341096
DHRS4,26.484033882308115,26.987903512683665,27.016117563573864,26.42474293328137,26.410706610673618,26.25857359598096
DHRS7,28.36770758937346,28.636652417993172,28.745624362111787,28.815529749141234,28.695880779239317,28.502189691011694
DHRS7B,25.354692989722146,25.38343867306722,24.840006417715323,24.94373225729621,25.185412004742293,25.21073861665999
DHRSX,26.948055771765183,26.957823571914957,26.852631658040288,26.609463622770313,26.99804520447838,27.030058405065574
DHTKD1,26.486880277708877,26.219205090371975,25.972230414816266,26.205579316768493,26.19257264467427,26.559160515129527
DHX15,29.57406709712225,29.59161858048261,29.520973848217164,29.172523990515405,29.350458514101863,29.551686036975614
DHX16,25.057697895718135,25.183145605118405,25.24212444516071,24.565876439236394,24.526737514495018,25.06523456486536
DHX29,27.59147812731632,27.478298604805477,27.563796623133793,27.519711122823864,27.625872350345844,27.653457484606015
DHX30,27.39167457358181,27.332517978369346,27.097070597322688,27.239866898789153,27.425388594654635,27.38057964528188
DHX32,26.449533902258306,26.479035464779177,26.454265652726825,26.69669320963375,25.937198848705485,26.09737560294544
DHX33,25.97964114124349,25.59611853550674,25.615212740680814,25.667282962233248,25.533065989526886,26.067064487679524
DHX34,24.270475387780813,24.574475779298503,24.232993085253142,23.760548809050118,24.134878413344232,24.41966569
DHX35,23.386646276832256,25.075406958345454,24.88780291266508,23.44164143645363,25.132194034996836,24.792109916765384
DHX36,27.00872888146819,27.01260578421645,27.126380646636502,26.713918832652162,26.607373290996485,26.77957296060648
DHX37,27.825010815629312,27.722256603798364,27.794989453706652,27.432672053851366,27.48585504074209,27.985635605892778
DHX38,26.27438506577274,26.44386384668841,26.377998631447408,26.098648259590878,26.083532390723082,26.123970612871087
DHX40,24.53780930831162,24.478252538558632,22.09149364331839,23.326517277433712,22.888008475391995,22.946211207114793
DHX57,25.775911161534573,25.712668653244343,25.61168015034762,25.118964011029586,25.882437891468754,25.741494151371896
DHX8,25.27001278429611,25.13588008396889,25.400201361824415,24.760446783305518,24.82795758171584,25.261651318747543
DHX9,30.42883867325423,30.467045557263788,30.45925885,30.290779994066277,30.166982149377468,30.35839645355457
DIABLO,28.298312015942404,28.323315238262914,28.264073205704463,28.440255330164423,28.84986745470421,28.223850208321416
DIAPH1,28.16715428306774,28.46510983304894,28.339989746963273,28.521819335773777,28.495294148426183,28.465636483621843
DIAPH2,25.334956170693754,25.341814304263345,25.40905278036168,25.44430996855286,25.547122869705728,25.25980895
DIAPH3,24.76425073758584,25.068528538084838,24.863865038444683,24.869331994424115,25.27227437095087,25.138534387544798
DICER1,25.093284450736043,25.21500928,25.27715530739087,26.368586825866583,26.25161714,26.205474879414133
DIDO1,25.399097497187128,25.520262234531756,25.445037210395142,25.34009397816112,25.47797923584094,25.392764440256904
DIEXF,26.873560456642736,27.09252107497307,26.984235294006364,26.78083543965318,26.69971857957797,26.71113534
DIMT1,25.994178297998886,26.039558694954717,25.71633197278059,25.994517894734816,25.944485259750248,25.902546058659325
DIP2B,25.557168045264238,25.713112378711592,25.70143974355553,25.052437067435573,25.13037529563237,25.12702482564138
DIRC2,23.251108740731063,25.276947251110347,25.27461984595527,25.303694134724616,23.149547684676232,25.632346806917116
DIS3,26.840671766944535,26.975990191140166,26.75622231,26.850787580873995,26.72679177857856,27.033724722263344
DIS3L2,25.965629551528252,26.093844593305317,26.04856516970918,25.67068006621523,25.752569694584135,25.762391134044233
DKC1,29.128328782969124,29.086464548988026,28.78058930553581,29.238516971129386,29.038610397858776,29.198373622543738
DKK1,25.017200304772185,24.763150688710645,25.255551053629624,25.38823191414012,22.787647098690243,24.958610222873183
DLAT,26.16182084,26.54144921680858,26.302057421432647,26.698957514737355,26.795766170854236,27.04920345433228
DLD,29.54701323928653,29.53191583317434,29.253729966361256,30.343452394867477,30.06161453873649,29.961617968224658
DLG1,27.154857752839675,27.140079166985437,26.909901086924176,26.95197548338451,26.98245895452894,27.124104370018873
DLG5,25.635880260957105,25.460297999413203,25.28118145227126,25.705729184901628,25.743157388940034,25.714210287345036
DLGAP4,22.58344037588988,22.23158374353864,23.606203681695504,23.671073878021556,22.791414191532084,22.810578072560205
DLGAP5,24.034540174730882,23.830136548044536,24.308879679801308,24.046257061862438,24.641835480620497,24.31655836252511
DLST,29.095416789729892,29.31377378232829,29.044273767649432,29.32864749334251,29.61444434063768,29.623949729276617
DMAP1,24.825707981623932,25.03355214954803,25.119690876216403,25.15468690638095,22.05495331678771,24.87401611686417
DMD,23.145903039904265,25.294460202897973,25.049735238744027,25.311932344088984,22.88763878471234,25.408162084009817
DMTN,26.849434559288653,27.191936368446243,26.692772479846052,26.227814821787184,26.283578618977263,26.87383431419984
DMXL1,24.993978226573237,25.26919356755234,25.278546131920955,25.527780925038613,25.24355604709628,25.75865441
DMXL2,25.082109433274535,24.97420556611281,24.87701407777756,24.532389126668775,24.54543257614785,24.47176833707029
DNAAF5,26.70449161776942,27.109176755579927,26.972494850511623,26.82699274929112,26.947744319066928,26.81870456607075
DNAJA1,30.070847178717212,30.28995752,30.279806522471915,30.184170431490017,30.417324703754154,30.213605753288636
DNAJA2,26.31326277501732,27.043756747417184,25.77122120498578,26.44830574133889,26.49899894429234,25.979058630304003
DNAJA3,27.89883986509109,27.889261234623355,27.58232417288162,27.795099843340047,27.968695302713954,27.72058070687091
DNAJB1,23.18996863633514,25.947789006487774,23.06544657887994,26.396101029667708,26.245584678844956,25.967135462928184
DNAJB11,30.000635686886547,29.865492205396418,29.70836933489707,29.97147109685756,29.731575595630954,29.989023047684842
DNAJB12,27.802967205610667,27.277723861540405,27.085300056244023,27.840810147581585,27.62531099040067,27.87780602602759
DNAJB14,23.07932850424325,22.81698384394339,22.767432729887897,25.27726795103939,24.990218629908053,25.340799777694993
DNAJB2,22.93011110665794,24.188937001376534,23.760234746454135,23.98697275392369,24.03147813649495,23.79348568507416
DNAJB4,24.50493733763316,24.985831170875255,24.937547234900055,25.043576406039023,25.06237160584023,24.982709181723042
DNAJB6,24.15510829218774,24.848928069035523,25.245009507526074,23.968012750641478,24.638334264025993,24.15635726920807
DNAJC1,26.83275067463332,26.75056767817793,26.78686791,27.13359189680943,26.976859233119544,27.08547270766381
DNAJC10,26.59886440440215,26.452033957668437,26.608365790136293,26.35849454403136,26.271108556712978,26.394001049671065
DNAJC11,27.57070040238082,27.505224420340305,27.238372548296436,27.24461591504969,27.47467972472953,27.53536323777234
DNAJC13,27.11980420429114,26.968466767234062,27.097474770190125,26.877963145999054,26.883118956362622,27.098367955041503
DNAJC14,24.09995558317984,24.013220603676093,23.625674842656373,23.89943360757516,23.48613331752192,24.108408652184643
DNAJC16,24.496035957611706,24.677684186838388,24.294568364374094,24.913265880754725,24.902592282674554,25.034050166668266
DNAJC17,25.37931965340488,25.05067139528667,23.49357498015052,25.05830025268821,25.12466698225871,24.975229353540342
DNAJC2,25.888210747797107,26.285273984872777,26.333484941027315,26.09420247910899,26.16917423783856,25.973978936518183
DNAJC25,23.292556674131816,22.326683640628286,23.029843932054558,23.404682782641878,26.05298917137241,22.20793274559458
DNAJC3,28.506193469163026,28.43045023862783,28.528037424692563,28.418638062083712,28.57757709184266,28.50696002691039
DNAJC5,29.15608766242814,28.961370880171735,28.80603608217184,28.954848406491354,28.68877900836424,29.21151663229324
DNAJC7,26.48389141501516,26.615934735296708,26.885885585380837,26.66515910911698,26.30762276983694,26.304283176878513
DNAJC8,26.200499799114226,26.282427530538957,26.301250613656702,26.22506329536139,25.981253008529944,25.93897613206146
DNAJC9,25.185317156855096,25.623313553521168,25.804180207329633,25.72447019152115,26.22960762291969,25.35242695028177
DNASE1L1,24.307268845242216,23.19013290746699,24.61729996529219,22.77151985352678,23.182909694524827,24.816199517292652
DNM1,28.210849174692065,28.133512717776824,27.984344568389364,27.837730883524262,28.02063315,27.76138415420787
DNM1L,27.967444506197783,28.164285462279594,28.10513261908974,28.107157979122768,28.19010747116022,27.73903841477291
DNM2,28.223533043136143,28.678620003512652,28.657573144396988,28.542474170795302,28.491987858711866,28.24064679230593
DNMBP,25.89671174,26.120417386161147,25.761664373376057,25.483036474418284,25.79066839,25.678459443501872
DNMT1,25.528169823309852,25.593682507017874,25.820699843673008,24.834523884734157,24.842375671236628,24.71006647192224
DNMT3A,24.27588343952397,24.290862675541778,23.86571693,24.21753910670584,22.731857787128124,24.22886976899244
DNPEP,27.606016706111642,27.691790532443225,27.44860578590381,27.370359527984135,27.45372694675496,27.259600233270618
DNPH1,23.612223494952445,27.19474262305774,27.632482163434155,27.73029020165944,27.874700537729552,27.79171301521226
DNTTIP1,24.45028956759712,24.435172648870235,24.44830478051893,24.439347438823464,23.229333281413354,24.867548051352408
DNTTIP2,26.325589892013614,26.11388912005363,26.380475162002057,26.154958596708386,26.067422368430872,26.43733542031781
DOCK1,25.683281109621518,25.688183925558473,25.490861742314962,25.21538211116647,25.448071889862632,25.162175197327773
DOCK10,26.465249832192058,26.79919753627617,26.84711419439144,26.17708398082621,26.215784067038733,26.212662653880475
DOCK11,24.440855505019524,24.33765614295597,24.190584174581605,24.02877219061424,23.904351723553546,23.745374907348126
DOCK4,24.982326352674495,25.10641743955438,25.020237630931504,25.361137783848374,25.46310305959423,25.195726045804967
DOCK5,25.90143428579624,25.854854071160602,25.784686053002062,25.678233673269776,25.735999141929987,25.726369428463254
DOCK6,24.90365132453641,24.689139493400884,24.532019836246327,24.138487424986682,24.453932455491536,24.439824548115894
DOCK7,26.759786004683495,26.73715548,26.394324929212075,26.757382651093383,26.850347912635847,26.97402134128689
DOCK9,25.210814742418627,25.12693583428869,25.01976857967788,24.70750314784644,24.576604666160964,24.695430087236833
DOHH,25.80879131095944,25.705366767954583,26.044630125809363,25.773245541832175,25.992113946323066,25.622993414741636
DOLPP1,25.588380481176436,25.86491972774419,25.790572005465616,25.85260732,25.55687004795652,26.217703315348494
DOPEY2,24.73768294,24.64997814674172,25.262668351556805,23.646482208009903,23.350289379400962,24.297572601499514
DPF2,25.021014931818204,25.252770323089333,25.05132167324581,25.226319676553192,25.343662218924273,25.36664465
DPH1,24.322135515372246,24.226792741371003,24.42472736212936,23.86862223,24.454501403875135,24.333183287688264
