"ProteinID","logFC","AveExpr","t","P.Value","adj.P.Val","B","significant","direction"
"SLC9A3R2",-0.223864840369188,27.0070615786273,-2.17438095023341,0.074958081636139,0.311607629891395,-4.7859580643932,FALSE,"NS"
"SPC24",-0.439403567515711,25.0671915952938,-2.17387142198588,0.0750095406014535,0.311607629891395,-4.78665360590664,FALSE,"NS"
"USP47",-0.26978936438945,25.2611512423031,-2.17376753389167,0.0750200371059018,0.311607629891395,-4.78679541892641,FALSE,"NS"
"RNF149",0.207810691447019,27.3655563456138,2.17357393421837,0.0750396018335536,0.311607629891395,-4.78705969191526,FALSE,"NS"
"CLINT1",0.193605714863324,27.9999041365809,2.17279561123902,0.075118310758228,0.311607629891395,-4.78812212333115,FALSE,"NS"
"DCBLD2",-0.365450475024875,25.903088731831,-2.17218930964019,0.075179683139055,0.311607629891395,-4.78894972166164,FALSE,"NS"
"SGK223",0.302142620453342,24.7419589211111,2.17210666327374,0.075188052977095,0.311607629891395,-4.78906253217746,FALSE,"NS"
"EPS8L3",0.655960859734282,25.1165352856811,2.16966713752567,0.0754355466857331,0.312391202818595,-4.79239228905748,FALSE,"NS"
"SFXN3",-0.277738727122856,27.694206030942,-2.16911502223245,0.0754916768087473,0.312391202818595,-4.79314584336406,FALSE,"NS"
"MRPL51",-0.313946751458083,25.5658101310809,-2.1679083955135,0.075614497846409,0.312662222330792,-4.79479265701546,FALSE,"NS"
"HIST2H2AA3",-0.477915793087007,33.5974214749752,-2.1655769419996,0.0758524009140217,0.313408329231117,-4.79797444591112,FALSE,"NS"
"ATP5D",-0.405087597250361,26.4912930589277,-2.16280417327526,0.0761363466064611,0.313554734691689,-4.80175816479068,FALSE,"NS"
"SCYL3",1.0009367891421,23.5269825571131,2.16182907164239,0.0762364636532569,0.313554734691689,-4.80308869821371,FALSE,"NS"
"ZC2HC1A",0.550177037544636,24.8168575883124,2.16164138816244,0.076255749415966,0.313554734691689,-4.803344788308,FALSE,"NS"
"FPGT",1.04037338631504,24.3725937750036,2.1615115866011,0.0762690903726601,0.313554734691689,-4.80352189873811,FALSE,"NS"
"SAP18",0.569683263290447,25.9307699432927,2.1612292239036,0.0762981198610918,0.313554734691689,-4.80390717147574,FALSE,"NS"
"CCNDBP1",1.06269835448889,24.2099834845142,2.16114504229065,0.076306776722494,0.313554734691689,-4.80402203318983,FALSE,"NS"
"VPS11",0.31147560427253,25.5074043341153,2.16107987168202,0.0763134792760535,0.313554734691689,-4.80411095507102,FALSE,"NS"
"DSE",-0.238090365785009,29.3408263690271,-2.16074663607876,0.0763477608490215,0.313554734691689,-4.80456563427962,FALSE,"NS"
"STK4",0.216960459880074,26.6278972694315,2.15795478108154,0.0766356002071614,0.314500047802753,-4.80837472711982,FALSE,"NS"
"FKBP14",-1.83471931525991,25.4074172488097,-2.15692759469882,0.0767417855095464,0.314620181838957,-4.80977607876549,FALSE,"NS"
"C7orf26",-1.20139843613419,24.8221108082085,-2.15595693005642,0.0768422679414071,0.314620181838957,-4.81110027025974,FALSE,"NS"
"UBA3",-0.354895505305631,25.8061636026914,-2.15564018906724,0.0768750861983666,0.314620181838957,-4.81153236134193,FALSE,"NS"
"PARP14",-0.326835199795283,25.4400325996264,-2.15500659391466,0.0769407780093987,0.314620181838957,-4.81239668233508,FALSE,"NS"
"ARL6IP1",-0.210429539506741,29.1939234151065,-2.15488584026881,0.0769533044688612,0.314620181838957,-4.81256140647448,FALSE,"NS"
"HSPB8",-0.836565032035423,23.9563693479605,-2.15291993723218,0.077157536067867,0.315063716002846,-4.81524305455532,FALSE,"NS"
"HSP90AB1",0.244199997329076,32.5613466870391,2.15260588317172,0.0771902141322907,0.315063716002846,-4.81567143052431,FALSE,"NS"
"L3MBTL3",0.405732846737674,23.106017897481,2.15217481272133,0.0772350913633672,0.315063716002846,-4.81625941071481,FALSE,"NS"
"INTS5",-0.260989437314723,27.6966970620748,-2.1503189788958,0.0774286044091244,0.315141749019151,-4.81879065613812,FALSE,"NS"
"SRGAP2",0.214284192686801,24.8555885295705,2.14999875498435,0.0774620458068044,0.315141749019151,-4.81922740370087,FALSE,"NS"
"REPS1",0.270582779042513,26.3722851963713,2.14996430266769,0.0774656445975636,0.315141749019151,-4.81927439226171,FALSE,"NS"
"MTOR",0.202841703157493,27.1744725537777,2.14961324710083,0.0775023247292768,0.315141749019151,-4.81975318360737,FALSE,"NS"
"PFDN1",0.444927266019931,26.8671225656217,2.14922291970372,0.0775431292966081,0.315141749019151,-4.82028552855158,FALSE,"NS"
"MAGED2",0.35172968137698,26.6660315764013,2.14782218008719,0.077689744863298,0.315502508179023,-4.82219584868466,FALSE,"NS"
"RTN4IP1",-0.375271290045831,27.0511952135766,-2.1471604862314,0.0777591041807874,0.315549221876499,-4.82309822579473,FALSE,"NS"
"NUP50",-0.310679643265274,27.3422119785361,-2.14350595987721,0.0781433306831398,0.316872658398398,-4.82808161079476,FALSE,"NS"
"FABP5",-0.384574303541765,27.2968894917313,-2.14170822043289,0.0783330601480519,0.317406025295301,-4.83053277256814,FALSE,"NS"
"EXOSC3",0.278713522564029,27.1005199946936,2.14000687284898,0.0785130554849716,0.317899186796611,-4.83285233976062,FALSE,"NS"
"LMO7",0.233047716341179,26.7404039350965,2.13739094567369,0.0787906442867966,0.318753385569486,-4.83641849669119,FALSE,"NS"
"FBXL20",-1.35818187248693,24.7009342394308,-2.1369182837253,0.07884090889865,0.318753385569486,-4.83706281014856,FALSE,"NS"
"IGF2BP1",-0.193663843313495,28.9086251335072,-2.13538163830499,0.0790045506311148,0.319098632910561,-4.83915741300452,FALSE,"NS"
"MFAP1",-1.45455505614382,24.2879852622906,-2.13456104133928,0.0790920821052008,0.319098632910561,-4.84027591320914,FALSE,"NS"
"IDH3A",-0.348190755340774,29.9624438080881,-2.13446976413031,0.079101824659897,0.319098632910561,-4.84040032456281,FALSE,"NS"
"EIF2B5",0.314126925392998,25.9360579091966,2.13326234739691,0.079230816154847,0.319318182031725,-4.84204599437521,FALSE,"NS"
"POP4",0.205599370183418,25.3719239469794,2.13286471296405,0.0792733440540805,0.319318182031725,-4.84258793839816,FALSE,"NS"
"CNOT7",0.408245914329711,24.9301446614946,2.12967711220569,0.0796151187856932,0.320307822731468,-4.8469320443401,FALSE,"NS"
"MCTS1",0.255341828638766,28.6223753960307,2.12932084099421,0.0796534126802931,0.320307822731468,-4.84741753781733,FALSE,"NS"
"DCUN1D5",0.997699748948826,24.8291944186308,2.12853706579257,0.0797377239319806,0.320307822731468,-4.84848556724769,FALSE,"NS"
"CAPNS1",-0.287034042249729,29.0881124581962,-2.12838635719154,0.0797539463273439,0.320307822731468,-4.84869092955208,FALSE,"NS"
"MAPKAPK2",-2.07773057299789,24.4042454128943,-2.12742620264554,0.0798573782162296,0.320487226483676,-4.84999924684939,FALSE,"NS"
"ANKMY2",-1.49211843383367,24.3395278799624,-2.12652004474146,0.0799551204455079,0.320500603191804,-4.85123393618223,FALSE,"NS"
"TUBGCP3",0.354109398082997,25.5221750117028,2.12630587313383,0.0799782399970748,0.320500603191804,-4.85152574928339,FALSE,"NS"
"SLC16A4",-0.38619340275303,26.7871603201088,-2.12550205791729,0.080065072423817,0.320612999265417,-4.85262093848138,FALSE,"NS"
"RNF10",0.816638436138042,23.398314051249,2.1231648435203,0.0803181043331973,0.321305224890676,-4.85580514008591,FALSE,"NS"
"MCM5",0.201324003277605,28.1510684160664,2.12273159119681,0.0803650998119269,0.321305224890676,-4.85639536216251,FALSE,"NS"
"MAP4K3",-0.233596791923389,25.2474483615751,-2.12155297863174,0.080493089259405,0.321305224890676,-4.85800093321036,FALSE,"NS"
"CTU1",1.64109311674198,24.7725408271625,2.12097406591203,0.0805560323548203,0.321305224890676,-4.85878952807036,FALSE,"NS"
"DHODH",-0.204830910674861,26.1714496851435,-2.1206595665936,0.0805902480289471,0.321305224890676,-4.85921793015245,FALSE,"NS"
"HDGFRP2",0.219454427154901,28.2986086217923,2.12064889274923,0.0805914095435359,0.321305224890676,-4.85923246965188,FALSE,"NS"
"TMEM68",-0.36438195623257,25.2918215447374,-2.11809671641976,0.0808696308035429,0.322178938204911,-4.86270873814908,FALSE,"NS"
"NDUFS5",-0.248017207953918,28.5492588463991,-2.11637350216448,0.0810580445410201,0.322688629515476,-4.86505565816291,FALSE,"NS"
"UPF1",0.192155124987298,27.2190476087796,2.11513476063202,0.0811937665117092,0.322688629515476,-4.86674263526593,FALSE,"NS"
"CALD1",0.290639679881529,27.5344488875549,2.11425075360805,0.0812907655431104,0.322688629515476,-4.86794645700901,FALSE,"NS"
"UBQLN1",0.193786560257941,28.192092996031,2.11425008518088,0.0812908389325208,0.322688629515476,-4.86794736723944,FALSE,"NS"
"EIF3L",0.216351902016317,29.2331851454976,2.11382609406994,0.0813374044614145,0.322688629515476,-4.86852473107168,FALSE,"NS"
"ADAM17",-0.356497333381473,25.286479723491,-2.11368814742085,0.0813525606130877,0.322688629515476,-4.86871257540925,FALSE,"NS"
"RAB39A",1.87447760189314,24.5259180882943,2.1124583761347,0.0814878039736495,0.322745356633309,-4.8703871209693,FALSE,"NS"
"HNRNPAB",0.200703975462414,31.2306036370483,2.11203340448185,0.0815345938718119,0.322745356633309,-4.87096576994159,FALSE,"NS"
"OTUB1",0.294439716395676,29.3183581271111,2.11130899674328,0.0816144159289756,0.322745356633309,-4.87195210886647,FALSE,"NS"
"CTSA",-0.246591514108669,28.810587089486,-2.11095270339142,0.0816537052424748,0.322745356633309,-4.87243721791194,FALSE,"NS"
"PTPRM",0.213295084615634,25.6142738047455,2.10998068157285,0.0817609916118722,0.322745356633309,-4.87376062531349,FALSE,"NS"
"THOC3",0.214688174502104,26.5203982686313,2.10993076955057,0.0817665045456058,0.322745356633309,-4.87382857881381,FALSE,"NS"
"AGTRAP",-2.80554497779518,26.5801312516262,-2.10937583529242,0.0818278245382993,0.322745356633309,-4.87458409147243,FALSE,"NS"
"C2orf49",-1.30970336079487,23.8664059504813,-2.10856269301972,0.0819177620538873,0.322745356633309,-4.87569110291074,FALSE,"NS"
"USP8",0.389339779275762,25.6118941296853,2.10814540196878,0.0819639560501252,0.322745356633309,-4.87625918543928,FALSE,"NS"
"ALAD",0.19534663605214,25.4716570480488,2.10811981707621,0.0819667891637685,0.322745356633309,-4.87629401525648,FALSE,"NS"
"LIPA",-0.229342239613533,27.4098623167377,-2.10765933932953,0.0820177969002137,0.322745356633309,-4.87692087590545,FALSE,"NS"
"SPR",-0.365970702035273,28.5664711647135,-2.10494574325552,0.0823190508335071,0.323697262614238,-4.88061467423295,FALSE,"NS"
"SLC15A4",0.392940813600198,25.6183930937825,2.10223050670726,0.0826216284033743,0.324555596964309,-4.88431020014566,FALSE,"NS"
"GEMIN5",0.225620932039526,27.0161406648293,2.10191959579141,0.0826563484018014,0.324555596964309,-4.8847333275179,FALSE,"NS"
"IFIT3",0.220203043666828,26.6208103922087,2.10111648076028,0.082746103326679,0.324596430426166,-4.88582627808439,FALSE,"NS"
"FANCD2",-0.932639084667631,24.2599242545596,-2.10076176061384,0.0827857782770072,0.324596430426166,-4.8863089985549,FALSE,"NS"
"KLC2",-0.284245037426057,24.5935378939381,-2.09936181958812,0.0829425510933057,0.324977495447478,-4.8882140204124,FALSE,"NS"
"MFI2",-0.258633075883719,27.8618064604594,-2.09774416445813,0.0831240855673825,0.325454911454372,-4.89041513269923,FALSE,"NS"
"ICT1",-0.203643161005086,28.3644153942091,-2.09714702788751,0.0831912000395109,0.325454911454372,-4.89122759805563,FALSE,"NS"
"ATP5B",-0.263007171316207,31.4087352092181,-2.09583743789593,0.0833385853384305,0.325454911454372,-4.89300934004869,FALSE,"NS"
"OSBPL1A",-0.200168551851842,24.5632311913942,-2.09432049652506,0.0835096427227183,0.325454911454372,-4.89507303687119,FALSE,"NS"
"ST13",-0.234851632931203,28.3160585810392,-2.09381599848439,0.0835666123383752,0.325454911454372,-4.89575933578043,FALSE,"NS"
"HNRNPDL",-0.225540084666655,31.637758666421,-2.09372808954266,0.0835765434041184,0.325454911454372,-4.89587892169585,FALSE,"NS"
"PLEC",-0.163583936364592,31.3916629560672,-2.09312084032897,0.0836451774862152,0.325454911454372,-4.89670497085705,FALSE,"NS"
"ANAPC4",-0.219412367874419,25.4683338526144,-2.09254538655843,0.0837102714423793,0.325454911454372,-4.89748774352776,FALSE,"NS"
"DDX58",0.268553080730026,25.0276230837402,2.09237323656457,0.0837297547691249,0.325454911454372,-4.89772190936479,FALSE,"NS"
"PRKDC",0.183222444930706,30.83870914589,2.09176205897989,0.0837989633916055,0.325454911454372,-4.89855324197248,FALSE,"NS"
"BPHL",-0.251745598929649,26.9995082290125,-2.09149921567523,0.0838287453851062,0.325454911454372,-4.89891075684779,FALSE,"NS"
"HERC1",-0.515784014894706,23.4975744496419,-2.09079697745463,0.0839083673508061,0.325454911454372,-4.89986590418569,FALSE,"NS"
"TIAL1",0.18516314298693,28.0617796121418,2.09042104384746,0.0839510238589312,0.325454911454372,-4.90037721433932,FALSE,"NS"
"INTS7",-1.45464896820193,24.133619413226,-2.09039910225449,0.0839535142210352,0.325454911454372,-4.9004070569454,FALSE,"NS"
"USP24",0.204245467141284,25.4751988771877,2.09007500818974,0.0839903076245788,0.325454911454372,-4.90084785087059,FALSE,"NS"
"VPS13C",0.198901389058307,27.7775332740831,2.08982093778379,0.0840191630597278,0.325454911454372,-4.90119340158824,FALSE,"NS"
"ZNF629",0.306686692405304,23.9802922954727,2.08893523449066,0.084119834467768,0.325462939290892,-4.90239797294067,FALSE,"NS"
"RAP2B",-0.587184553414186,25.2336237495582,-2.08875281763206,0.0841405838650821,0.325462939290892,-4.90264605571807,FALSE,"NS"
"LGMN",-0.334294839073578,28.2305471888476,-2.08756775362432,0.0842755098007137,0.325645464699497,-4.90425765559599,FALSE,"NS"
"MTFP1",0.321615792595715,26.3116273123686,2.08675967933312,0.084367641042113,0.325645464699497,-4.90535651714551,FALSE,"NS"
"SMU1",0.173308281531945,28.6499427810896,2.08665236197377,0.084379884443029,0.325645464699497,-4.90550244921124,FALSE,"NS"
"CCDC51",-0.251723709614616,27.5018633612174,-2.08498943036066,0.0845698352883247,0.325645464699497,-4.90776362282503,FALSE,"NS"
"INTS4",-0.299466483908887,25.3562073290786,-2.08464095759006,0.0846096958170054,0.325645464699497,-4.90823743275858,FALSE,"NS"
"FAM98C",0.344986232282579,25.7988592470404,2.08453984275981,0.0846212655898365,0.325645464699497,-4.90837491441054,FALSE,"NS"
"TSTA3",0.271446953783666,25.0723930585351,2.08421906964137,0.0846579798980295,0.325645464699497,-4.90881105122869,FALSE,"NS"
"EZR",0.467675913179193,29.2748403979143,2.08415397354132,0.0846654325162976,0.325645464699497,-4.90889955771239,FALSE,"NS"
"ANXA8L2",-0.251133539907087,25.845229728778,-2.08311243063771,0.0847847668152445,0.325777973397354,-4.9103156249094,FALSE,"NS"
"ALDH3A2",-0.208350266574858,29.2811819522114,-2.08269799499937,0.0848322986785557,0.325777973397354,-4.91087906286129,FALSE,"NS"
"CNPY4",0.250490711312061,25.4037921594069,2.08229033988547,0.0848790796108619,0.325777973397354,-4.91143326969477,FALSE,"NS"
"AHNAK2",-0.223011708008595,30.4480437759913,-2.07954753320279,0.085194523887593,0.326758743518236,-4.9151617818728,FALSE,"NS"
"COPG2",0.176965932636914,26.6322103920334,2.0774955646924,0.0854313041778433,0.327296189103277,-4.91795080306902,FALSE,"NS"
"JMJD1C",-0.275529529320494,24.1118666811331,-2.07596329392544,0.0856085566172306,0.327296189103277,-4.92003324030321,FALSE,"NS"
"SAFB",-0.422140947046415,28.0621661480165,-2.07591027948956,0.085614696064185,0.327296189103277,-4.92010528643361,FALSE,"NS"
"HNRNPK",0.297389851914186,31.0273351249157,2.07509351675155,0.0857093401663806,0.327296189103277,-4.9212152314858,FALSE,"NS"
"FLRT3",-0.434100668035722,26.1729289209632,-2.07484186621148,0.0857385223601784,0.327296189103277,-4.92155720301762,FALSE,"NS"
"DNM1",0.23631942437537,27.9914091080984,2.07404329569111,0.0858311947393574,0.327296189103277,-4.92264235876926,FALSE,"NS"
"ARPC1B",0.22637980668804,27.744757217812,2.0740264725107,0.0858331481393961,0.327296189103277,-4.92266521878758,FALSE,"NS"
"PCBD2",-0.177340777049501,26.9027596752806,-2.07379423862172,0.0858601183194986,0.327296189103277,-4.92298078529737,FALSE,"NS"
"SAMM50",-0.285950637637242,28.655249078381,-2.07366834297213,0.0858747426855132,0.327296189103277,-4.92315185436465,FALSE,"NS"
"SMG7",0.292056059160132,23.5070333941241,2.06998479065663,0.0863037682110138,0.328665783786543,-4.92815656467686,FALSE,"NS"
"COX7A2L",-0.336188157983159,26.8903173149,-2.06954947752136,0.0863546146252504,0.328665783786543,-4.92874793689881,FALSE,"NS"
"ARPP19",-0.605089192761341,27.1837471014662,-2.06731456439824,0.0866161466715584,0.329431285876346,-4.93178382066391,FALSE,"NS"
"FIBP",0.216166997602837,25.9538923330876,2.06565447423879,0.0868109385155628,0.329942061786676,-4.93403860647096,FALSE,"NS"
"STK26",1.16659011071942,24.0855367286604,2.06486570883394,0.0869036482797986,0.330064413452661,-4.93510985259219,FALSE,"NS"
"PLCB3",0.234990845714087,26.2771684012522,2.0640623319819,0.0869981799017572,0.330193509522745,-4.93620089010006,FALSE,"NS"
"CTSS",-0.320734050829177,27.0210837174212,-2.06287386793937,0.0871382174654166,0.330495019510697,-4.93781480259,FALSE,"NS"
"COG8",0.278685909058748,23.5863548268709,2.06056848612443,0.0874105220973439,0.33094058955386,-4.9409451327505,FALSE,"NS"
"ZNF579",-0.265994124430367,23.9119716421679,-2.06048153133376,0.0874208099992712,0.33094058955386,-4.94106319435583,FALSE,"NS"
"DNPEP",0.220908772149659,27.4716832887447,2.05923805854866,0.087568065235528,0.33094058955386,-4.94275143169976,FALSE,"NS"
"TFAM",-0.19604781783303,28.8594507210743,-2.0591273667929,0.0875811859635792,0.33094058955386,-4.94290170927647,FALSE,"NS"
"ATP5O",-0.204329648768756,29.9494658971594,-2.05858576311459,0.0876454134485368,0.33094058955386,-4.94363698743938,FALSE,"NS"
"FAM114A2",0.267830593455123,25.4095703227826,2.05846519292445,0.0876597181521672,0.33094058955386,-4.94380066947606,FALSE,"NS"
"NCAPH2",1.36658063753195,24.9452551923038,2.05808520075069,0.0877048168985392,0.33094058955386,-4.94431652599336,FALSE,"NS"
"HN1",-0.380206963906009,27.3329113222169,-2.05777942723599,0.0877411244031687,0.33094058955386,-4.94473161841225,FALSE,"NS"
"NBEA",0.270386245054507,25.1251590703614,2.05620237550239,0.087928628212823,0.33131408925328,-4.94687236454413,FALSE,"NS"
"MPG",-0.335240675761451,25.7931362588552,-2.05549048907194,0.0880134026096846,0.33131408925328,-4.94783863471332,FALSE,"NS"
"GAK",0.193171708184792,27.4880782588367,2.05541505896727,0.0880223900491387,0.33131408925328,-4.94794101627291,FALSE,"NS"
"PLK1",0.247274839548673,25.0305001165905,2.0545551663095,0.0881249121320896,0.331329700996235,-4.94910811710586,FALSE,"NS"
"COG7",0.182448095401504,25.3540667381797,2.05436134718424,0.0881480374304248,0.331329700996235,-4.94937117189922,FALSE,"NS"
"SYPL1",-0.36892777041378,27.8612520699493,-2.05256366610179,0.0883628222656367,0.331908286939933,-4.95181086182522,FALSE,"NS"
"WNK1",0.406748066582562,27.1817235075809,2.05134982759165,0.0885081536031382,0.332225374915014,-4.95345804144637,FALSE,"NS"
"POLR3B",0.614680757176806,23.546240368068,2.05006370202488,0.0886624070811105,0.332575493961745,-4.9552031739058,FALSE,"NS"
"PNPT1",-0.225068933893823,27.1213316470928,-2.04809056726766,0.088899593769211,0.333053709440818,-4.95788021983608,FALSE,"NS"
"FXR2",-0.230803153151157,27.5434386314156,-2.04798727650232,0.0889120280428732,0.333053709440818,-4.95802034984802,FALSE,"NS"
"HYAL2",1.5026749182112,25.5882765143308,2.04657794406464,0.0890818633817183,0.333460866770001,-4.95993223403681,FALSE,"NS"
"MFN2",-0.203537597853931,26.5966693282705,-2.04602858868593,0.0891481548877025,0.333480134950295,-4.96067743525358,FALSE,"NS"
"UBE2K",-0.267530146121445,28.2283273308536,-2.04488439456724,0.0892863887049604,0.333768309799078,-4.96222944915406,FALSE,"NS"
"HARS2",-0.309682324416467,25.8391017915636,-2.04424266736466,0.0893640139254765,0.333829679417499,-4.96309985271439,FALSE,"NS"
"RBM45",0.386378988250705,25.0259753091633,2.04325044523757,0.0894841721113699,0.333910089259515,-4.96444557525523,FALSE,"NS"
"TOP2A",-0.20580758583521,28.0271988764058,-2.04285749231424,0.0895318044661413,0.333910089259515,-4.96497850147558,FALSE,"NS"
"ARHGEF10L",-0.521726958005104,23.5723720951792,-2.04254907393364,0.089569208028359,0.333910089259515,-4.96539677140077,FALSE,"NS"
"AGPS",-0.180683919183004,28.0016215649404,-2.04178205636532,0.08966229777517,0.33394479394314,-4.96643694555797,FALSE,"NS"
"VDAC2",-0.474051585209349,29.9823262905754,-2.04146360490666,0.0897009760041621,0.33394479394314,-4.96686879083737,FALSE,"NS"
"ORC2",0.187319723332607,25.9071610349881,2.03951314272102,0.0899382466878755,0.334172969038641,-4.96951356915693,FALSE,"NS"
"HKDC1",-0.186411191178323,28.1878473902728,-2.0394687463936,0.0899436549034918,0.334172969038641,-4.96957376541709,FALSE,"NS"
"TSN",0.208777420297473,29.5225203427325,2.03944884220153,0.0899460796752337,0.334172969038641,-4.96960075312943,FALSE,"NS"
"C5orf24",-0.310243943196866,25.5559107144487,-2.03871901574155,0.090035034931741,0.334275752564817,-4.97059028566515,FALSE,"NS"
"NDUFAF7",-0.293968870273254,26.163554980464,-2.03731586119649,0.0902063121518734,0.33468382753491,-4.97249260957306,FALSE,"NS"
"PRKAA2",-0.278951876074313,24.8882098163259,-2.03677686019207,0.0902721943637917,0.334700576519456,-4.97322331062639,FALSE,"NS"
"ERP29",0.244665833887833,29.2589348205957,2.03490621883399,0.0905012254497778,0.334970904574995,-4.97575905093763,FALSE,"NS"
"NOL8",-0.211082522712548,24.7774713766274,-2.03447286891843,0.0905543671990532,0.334970904574995,-4.97634643003226,FALSE,"NS"
"NCAPG2",-0.184799155256695,24.9571684252122,-2.03421477288264,0.0905860327117376,0.334970904574995,-4.9766962549349,FALSE,"NS"
"PAPSS2",0.202804331373837,27.4764069108973,2.03329331330028,0.0906991779900412,0.334970904574995,-4.97794515569643,FALSE,"NS"
"TELO2",0.199323597923442,25.6587783968098,2.03309495776091,0.0907235528084439,0.334970904574995,-4.9782139865386,FALSE,"NS"
"UQCRH",0.264729326203739,32.0032562531108,2.03306597635193,0.0907271147349199,0.334970904574995,-4.97825326467035,FALSE,"NS"
"TMEM65",0.49015940969177,23.9108806189926,2.03251130257365,0.0907953138449685,0.334970904574995,-4.97900499165726,FALSE,"NS"
"MYL6B",0.646903289332311,25.1718800544569,2.03140139456179,0.0909319384426544,0.334970904574995,-4.98050911786519,FALSE,"NS"
"AUH",-0.31953917286901,26.8817554239379,-2.03122131327293,0.0909541254407163,0.334970904574995,-4.98075314959265,FALSE,"NS"
"SFN",-0.6104033325384,28.6237789006142,-2.03117948772741,0.0909592793684575,0.334970904574995,-4.98080982777869,FALSE,"NS"
"NSMCE4A",-0.223056241209179,25.0583383864689,-2.02916461679067,0.0912079146604569,0.335659896462977,-4.98354000087315,FALSE,"NS"
"IPO7",-0.191075540593047,29.4222917685288,-2.02751446172747,0.0914120614922162,0.336034290115867,-4.98577569051116,FALSE,"NS"
"RBM14",-0.175758157524228,29.8273492046683,-2.02691074944927,0.091486865638768,0.336034290115867,-4.98659355624798,FALSE,"NS"
"STK3",-0.919673177738311,24.0178748339482,-2.02684928570322,0.091494484932538,0.336034290115867,-4.98667682091399,FALSE,"NS"
"PPIA",-0.382857926234458,30.8322662055701,-2.02620758261906,0.091574071778279,0.336100260752849,-4.98754611145019,FALSE,"NS"
"ASNA1",0.163011897681997,27.7130983027389,2.02536295856392,0.0916789336434937,0.336258846060265,-4.98869023044997,FALSE,"NS"
"NCDN",0.477981642735749,24.7302900282273,2.02458602580044,0.0917754998466419,0.336386811937893,-4.9897425943469,FALSE,"NS"
"MYO10",-0.367592836136893,23.727437188862,-2.02325441728652,0.0919412493734579,0.336768014830651,-4.99154613572705,FALSE,"NS"
"CRIM1",-0.246806834177452,25.6810046016983,-2.02219998153064,0.0920727152933062,0.337012377338612,-4.99297414893486,FALSE,"NS"
"FKBP5",-0.479935318236723,24.9179917810239,-2.0214689631228,0.0921639705924574,0.337012377338612,-4.99396409669472,FALSE,"NS"
"THRAP3",-0.291330679569533,28.6569313430369,-2.0212338647634,0.0921933382818499,0.337012377338612,-4.99428245654975,FALSE,"NS"
"TADA1",1.94084087894826,24.8815089411393,2.02007274531536,0.0923385216290674,0.337317010693191,-4.99585471333866,FALSE,"NS"
"GIGYF1",0.234221566060601,25.9482755534493,2.01848630272097,0.0925372638387732,0.337603945862227,-4.99800267854914,FALSE,"NS"
"LPIN1",0.275784354213055,25.6744300416143,2.01845755764907,0.092540868915297,0.337603945862227,-4.99804159565178,FALSE,"NS"
"LEPREL1",-0.266094984216512,25.6178159864138,-2.01683201184666,0.0927449710382146,0.338122374359908,-5.00024223967635,FALSE,"NS"
"AP1S3",1.06866592513188,23.6085570097634,2.01462126879314,0.0930232878094562,0.338807014681615,-5.00323469077622,FALSE,"NS"
"SWAP70",0.197803551855078,26.8695404410052,2.01435389900222,0.0930570054992776,0.338807014681615,-5.00359656779458,FALSE,"NS"
"FN3KRP",0.275289911466075,26.7158702490252,2.01053661121366,0.0935397617135915,0.340290677758304,-5.00876235962286,FALSE,"NS"
"MMTAG2",-0.292902538473328,26.2965384923541,-2.01014607295583,0.0935892953130648,0.340290677758304,-5.00929077629328,FALSE,"NS"
"KPNA1",1.0413704615818,25.4384577156667,2.0096100818852,0.0936573208708264,0.340311144589931,-5.01001597192644,FALSE,"NS"
"PPAP2C",-0.246920203026836,27.8038541580526,-2.00887204188952,0.093751072117809,0.340424998222723,-5.0110144911743,FALSE,"NS"
"RPL7L1",0.363845355511028,30.3268489806885,2.00837728965061,0.0938139727630147,0.340426751463395,-5.01168382668436,FALSE,"NS"
"TUBA1A",-0.503176256610985,28.5746168938873,-2.00758955574366,0.0939142106658337,0.340563899582086,-5.01274947600896,FALSE,"NS"
"YARS2",-0.29404129729895,28.3251514752714,-2.00568267865926,0.0941573102763927,0.341084147760477,-5.01532883917231,FALSE,"NS"
"P0DPI2",-0.235859831426009,28.9746752924717,-2.00548340780621,0.0941827514718149,0.341084147760477,-5.01559836369647,FALSE,"NS"
"DHX9",0.179661494506565,30.3618836129194,2.00438908455362,0.094322590282166,0.341363906701349,-5.01707842047714,FALSE,"NS"
"UGT1A7",0.347731248120418,27.4669697894699,2.0028958866578,0.0945137411060544,0.341508625046169,-5.01909774651569,FALSE,"NS"
"RPL13",-0.310598638379961,30.6128782988401,-2.00267214388979,0.0945424174020838,0.341508625046169,-5.01940030476745,FALSE,"NS"
"OAS1",0.408535248955101,25.7533154961224,2.00140847852933,0.0947045433661017,0.341508625046169,-5.02110900858903,FALSE,"NS"
"NCKAP1",0.187446129409906,28.449445535466,1.99966871813558,0.0949282151794828,0.341508625046169,-5.0234612012398,FALSE,"NS"
"MRPL44",-0.328777872094001,27.1483130107531,-1.99920695618292,0.0949876718302726,0.341508625046169,-5.0240854588704,FALSE,"NS"
"MAP1B",-0.422253155830827,29.6456073868659,-1.99842867074485,0.0950879700586185,0.341508625046169,-5.02513757404851,FALSE,"NS"
"STEAP1",-0.854492978769418,23.7142830384875,-1.99798516072752,0.095145173786216,0.341508625046169,-5.02573709829594,FALSE,"NS"
"NCOR1",0.670595500571427,25.2806766698301,1.9976150141205,0.0951929419736825,0.341508625046169,-5.02623743577761,FALSE,"NS"
